Date,Headline,Link,Full Content,Sentiment_Score
2026-02-22,"ICRA Nepal Upgrades Ratings of Three Hydropower Firms, Signals Gradual Credit Improvement",https://www.sharesansar.com/newsdetail/icra-nepal-upgrades-ratings-of-three-hydropower-firms-signals-gradual-credit-improvement-2026-02-22,"ICRA Nepal Limited has upgraded the issuer rating of Myagdi Hydropower Limited (MHL) to [ICRANP-IR] B from [ICRANP-IR] D, indicating an improvement in its overall credit profile. Despite the upgrade, the rating still reflects a high risk of default in meeting financial obligations on time. The issuer rating represents an opinion on the company’s general creditworthiness, not on any specific debt instrument. Within rating categories from AA to C, plus (+) or minus (–) signs may be used to show relative standing, for example, B+ is one notch higher than B, while B– is one notch lower.
Similarly, ICRA Nepal Limited has upgraded the issuer rating of Khani Khola Hydropower Company Limited (KKHCL) to [ICRANP-IR] B+ from [ICRANP-IR] B and removed it from the status of “Watch with Developing Implications.” The new rating indicates some improvement in credit standing, but the company is still viewed as having a high risk of default in meeting its financial obligations on time. The rating reflects the firm’s overall creditworthiness rather than any specific debt instrument. Within the rating scale (AA to C), plus (+) or minus (–) symbols show relative position, with B+ ranked one notch higher than B and B– one notch lower.
Also, ICRA Nepal Limited has upgraded the issuer rating of Chhyangdi Hydropower Limited (CHL) to [ICRANP-IR] BB- from [ICRANP-IR] B-, indicating an improvement in its credit profile. With this rating, the company is considered to have a moderate risk of default in servicing its financial obligations on time. The rating represents an opinion on the entity’s overall creditworthiness rather than any specific debt instrument. Within the rating scale (AA to C), plus (+) or minus (–) signs denote relative standing, with BB+ one notch above BB and BB- one notch below BB.",-0.4481238126754761
2025-12-12,100% Right Shares of Khanikhola Hydropower Company Listed in NEPSE,https://www.sharesansar.com/newsdetail/100-right-shares-of-khanikhola-hydropower-company-listed-in-nepse-2025-12-12,"46,57,143 unit right shares of
Khanikhola Hydropower Company Limited (KKHC)
have been listed in NEPSE.
The company issued a 1:1 ratio right share i.e. 46,57,143 units to its shareholders from 3rd Bhadra, to 5th Ashwin, 2082. Out of which only 41,97,794 units were allotted to the eligible shareholders of the company. The remaining 4,59,349 units of unsubscribed right shares were later sold through an auction from the 12th Kartik to 19th Kartik, 2082..
The same 46,57,143 units of right shares are now listed in NEPSE.
Citizens Capital Limited was the company's auction manager.
As of writing, KKHC has an LTP of Rs. 240.00 .",0.9289543032646179
2025-12-08,Comprehensive Data Compilation on Lock-In Periods of Hydropower Companies Listed on NEPSE,https://www.sharesansar.com/newsdetail/comprehensive-data-compilation-on-lock-in-periods-of-hydropower-companies-listed-on-nepse-2025-12-08,"A lock-in period refers to a set timeframe during which investors are not allowed to sell or transfer their shares, a rule generally imposed through regulations or contractual terms to maintain stability and curb short-term speculation. In Nepal, companies in sectors such as hydropower, investment, manufacturing & processing, and hotels are subject to a mandatory three-year lock-in period on NEPSE after IPO allotment to the public. For hydropower and manufacturing & processing firms, both promoters and project-affected locals must hold their units throughout this period. In the investment and hotel sectors—where there is no separate IPO reservation for locals—the lock-in requirement applies only to promoter shares. This setup ensures long-term commitment from key stakeholders and limits abrupt sell-offs during the early phase of a company’s market presence.
Regulators highlight that combining the three-year lock-in rule with the provision allowing companies to distribute dividends from their first profitable year creates a balanced approach for both investors and the market. By requiring promoters to stay invested in the initial years, the market is protected from sudden, large-scale disposals of shares during uncertain conditions. This mechanism plays a vital role in preserving market confidence, enhancing resilience, and supporting sustainable growth within Nepal’s capital markets.
The lock-in duration applicable to listed hydropower companies is detailed below:
The Nepal Stock Exchange (NEPSE) currently has 97 listed hydropower companies. Among those companies actively traded, a considerable portion has already completed their lock-in periods.
In 2025 alone, two companies will see their lock-in periods expire. This will be followed by nine companies in 2024, sixteen in 2026, and an additional seven companies in 2028.",0.912453293800354
2025-11-12,Bids Received in Auction of Khani Khola Hydropower Company Ordinary Shares Opened; What is the Cut-Off Rate?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-khani-khola-hydropower-company-ordinary-shares-opened-what-is-the-cut-off-rate-2025-11-12,"Khani Khola Hydropower Company Limited (KKHC)
opened the bids for its ordinary shares (unsold right shares) auction on 25th Kartik, 2082. Citizens Capital Limited was appointed as the auction manager. The bidding process took place at the premises of Citizens Capital Limited, Dillibazar, Kathmandu, starting at 9:00 am.
The auction opened on 12th Kartik 2082 and concluded on 19th Kartik 2082, at the end of banking hours. In total, 4,59,349 units of ordinary right shares were auctioned. Individuals and companies were all eligible to bid in the auction.
This is the unclaimed portion of the rights offering. The company had issued a 1:1 ratio right share issue to its shareholders from 3rd Bhadra to 5th Ashwin, 2082.
The minimum bid rate for the auction was Rs. 100. While the minimum bid quantity for shares was 100 units, there was no upper limit. Although bidders could bid for the entirety of the issue, they were required to abide by the regulatory body's rule not to exceed the specified quantity of shares per entity.
With 657 applications received for ordinary right shares, the tentative cut-off rate is Rs. 210, according to the auction manager. Once all cheques are reconciled and cleared, the cut-off prices may be subject to change.
The last traded price of the scrip stands at Rs. 248.00 per share.",0.8546901941299438
2025-10-14,"Khani Khola Hydropower Company Limited is Auctioning 4,59,349 Unclaimed Right Shares From Kartik 12",https://www.sharesansar.com/newsdetail/khani-khola-hydropower-company-limited-is-auctioning-459349-unclaimed-right-shares-from-kartik-12-2025-10-14,"Khani Khola Hydropower Company Limited (KKHC)
will set to auction 4,59,349 units of ordinary right shares from its previous 1:1 rights offering. The auction will open from 12th Kartik to 19th Kartik, 2082.
A total of 41,97,794 shares have been allotted to the valid applicants. Thus, 4,59,349 (9.86%) shares were unclaimed by eligible investors.
Of the total right shares issued, only 41,97,794 (90.14%) units were allotted to eligible shareholders. 9.86% of shares were unclaimed by eligible investors. Thus, the same 4,59,349 units of unsold right shares will now be auctioned to the general public from today.
This is the unclaimed portion of the rights offering. The company had issued a 1:1 ratio right share issue to its shareholders from 3rd Bhadra to 5th Ashwin, 2082.
Individuals and institutions are all eligible to bid for the auction.
Citizens Capital Limited has been appointed as the issue manager of this rights share. The minimum bid rate for the auction is set at Rs. 100. For ordinary right shares, the minimum bid quantity is 100 units. Although bidders can bid for the entire issue, they must adhere to the regulatory board's rule, which restricts exceeding the specified share quantity per entity.
Notice:",0.927820086479187
2025-10-08,Right Shares of Khani Khola Hydropower Company Limited Allotted to Applicants on Ashwin 21,https://www.sharesansar.com/newsdetail/right-shares-of-khani-khola-hydropower-company-limited-allotted-to-applicants-on-ashwin-21-2025-10-08,"Khani Khola Hydropower Company Limited (KKHC)
has allotted its 1:1 ratio right shares on the 21st Ashwin, 2082. The company has allotted the shares to applicants.
4,657,143 units of right shares were issued from 3rd Bhadra to 5th Ashwin, 2082. The hydropower company declared the book closure date for its rights offering on Ashadh 27, 2082. Thus, investors maintained that they could apply for the shares before that day.
A total of 41,97,794 shares have been allotted to the valid applicants. Thus, 4,59,349 (9.86%) shares were unclaimed by eligible investors.
Notice:",0.9102854132652283
2025-09-21,Khani Khola Hydropower Company Limited Closing Issue of 1: 1 Right Shares from Today,https://www.sharesansar.com/newsdetail/khani-khola-hydropower-company-limited-closing-issue-of-1-1-right-shares-from-today-2025-09-21,"Khani Khola Hydropower Company Limited (KKHC)
is closing its rights offering today. Initially opened on 3rd Bhadra, the issue was set to close on 31st Bhadra, 2082. However, as per the latest notice, the rights offering will close today, i.e,. from 5th Ashwin, 2082.
The company has been issuing 100% right shares worth Rs. 46.57 Crores through the issue of 4,657,143 (1: 1) units of right shares to its existing shareholders. The current paid-up capital of the company is Rs. 46.57 Crore. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 93.14 Crore.
According to the CDSC, 22,196 applicants applied for 23,43,843 units of right shares, equivalent to Rs. 23.43 crores.
Citizens Capital Limited is appointed as the issue manager.
The book closure date is Ashadh 27, 2082. Thus, investors who maintained before that day can apply for the shares.",0.8502201437950134
2025-09-16,Deadline Extended for 1: 1 Right Offering of Khani Khola Hydropower Company Limited,https://www.sharesansar.com/newsdetail/deadline-extended-for-1-1-right-offering-of-khani-khola-hydropower-company-limited-2025-09-16,"Khani Khola Hydropower Company Limited (KKHC)
has extended the deadline for its ongoing rights offering. Initially opened on 3rd Bhadra, 2082, the issue was scheduled to close today, i.e., on 31st Bhadra, 2082. However, as per the latest notice, the rights offering will now remain open until 5th Ashwin, 2082.
The company has been issuing 100% right shares worth Rs. 46.57 Crores through the issue of 4,657,143 (1: 1) units of right shares to its existing shareholders. The current paid-up capital of the company is Rs. 46.57 Crore. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 93.14 Crore.
According to the CDSC, 21,655 applicants applied for 22,37,952 units of right shares, equivalent to Rs. 22.37 crores.
Citizens Capital Limited is appointed as the issue manager.
The book closure date is Ashadh 27, 2082. Thus, investors who maintained before that day can apply for the shares.
Notice:",0.8428283333778381
2025-09-08,Deadline Extended for 1: 1 Right Offering of Khani Khola Hydropower Company Limited,https://www.sharesansar.com/newsdetail/deadline-extended-for-1-1-right-offering-of-khani-khola-hydropower-company-limited-2025-09-08,"Khani Khola Hydropower Company Limited (KKHC)
has extended the deadline for its ongoing rights offering. Initially opened on 3rd Bhadra, 2082, the issue was scheduled to close on today i.e. on 23rd Bhadra, 2082. However, as per the latest notice, the rights offering will now remain open until 31st Bhadra, 2082.
The company has been issuing 100% right shares worth Rs. 46.57 Crores through the issue of 4,657,143 (1: 1) units of right shares to its existing shareholders. The current paid-up capital of the company is Rs. 46.57 Crore. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 93.14 Crore.
According to the CDSC, 20,944 applicants applied for 20,78,232 units of right shares, equivalent to Rs. 20.78 crores.
Citizens Capital Limited is appointed as the issue manager.
The book closure date is Ashadh 27, 2082. Thus, investors who maintained before that day can apply for the shares.",0.7796634435653687
2025-08-19,Right Alert! Issue of 1:1 Right Shares of Khani Khola Hydropower Company Limited Opening from Today,https://www.sharesansar.com/newsdetail/right-alert-issue-of-11-right-shares-of-khani-khola-hydropower-company-limited-opening-from-today-2025-08-19,"Khani Khola Hydropower Company Limited (KKHC)
is opening the issuance of its 100% rights shares from today, i.e., on 3rd Bhadra to 23rd Bhadra, 2082.
The company has been issuing 100% right shares worth Rs. 46.57 Crores through the issue of 4,657,143 (1: 1) units of right shares to its existing shareholders. The current paid-up capital of the company is Rs. 46.57 Crore. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 93.14 Crore.
Citizens Capital Limited is appointed as the issue manager.
The book closure date is Ashadh 27, 2082. Thus, investors who maintained before that day can apply for the shares.",0.8385024666786194
